tol,solver,small_count,small_time,small_cvio,med_count,med_time,med_cvio,large_count,large_time,large_cvio,total_count,total_time,total_cvio
0.0001,MadNLP+Ma86 (CPU),0,-9.0,-9.0,0,-9.0,-9.0,1,15667.511792764439,4.727894875600214e-8,1,15667.511792764439,4.727894875600214e-8
0.0001,Ipopt+Ma27 (CPU),0,-9.0,-9.0,0,-9.0,-9.0,1,18689.263676929993,1.9536357775962188e-7,1,18689.263676929993,1.9536357775962188e-7
0.0001,MadNLP+HybridKKT (GPU),0,-9.0,-9.0,0,-9.0,-9.0,1,10758.40181160433,7.74465647168654e-9,1,10758.40181160433,7.74465647168654e-9
0.0001,MadNLP+LiftedKKT (GPU),0,-9.0,-9.0,0,-9.0,-9.0,4,5294.441901841928,0.0007166755423604343,4,5294.441901841928,0.0007166755423604343
0.0001,MadNCL (GPU),0,-9.0,-9.0,0,-9.0,-9.0,0,30000.0,-9.0,0,30000.0,-9.0
